2025-02-24T22:57:02.474 +0000 [ 352547092][   47766] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:02.474 +0000 [ 352547092][   47766] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:57:12.033 +0000 [ 352556651][   47767] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-10561002.64799203,-13255845.246380609,49568604.65517774,17492249.397285752&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:57:12.532 +0000 [ 352557150][   47767] INFO  - threddsServlet - Request Completed - 200 - -1 - 499
2025-02-24T22:57:12.534 +0000 [ 352557152][   47768] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:12.534 +0000 [ 352557152][   47768] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:57:22.598 +0000 [ 352567216][   47769] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:22.598 +0000 [ 352567216][   47769] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:57:32.656 +0000 [ 352577274][   47770] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:32.656 +0000 [ 352577274][   47770] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:57:42.718 +0000 [ 352587336][   47771] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:42.718 +0000 [ 352587336][   47771] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:57:52.775 +0000 [ 352597393][   47772] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:57:52.776 +0000 [ 352597394][   47772] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:58:02.836 +0000 [ 352607454][   47773] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:02.836 +0000 [ 352607454][   47773] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:58:12.892 +0000 [ 352617510][   47774] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:12.892 +0000 [ 352617510][   47774] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:58:22.948 +0000 [ 352627566][   47775] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:22.948 +0000 [ 352627566][   47775] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:58:33.006 +0000 [ 352637624][   47776] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:33.006 +0000 [ 352637624][   47776] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:58:43.066 +0000 [ 352647684][   47777] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:43.066 +0000 [ 352647684][   47777] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:58:53.121 +0000 [ 352657739][   47778] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:58:53.121 +0000 [ 352657739][   47778] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:59:03.180 +0000 [ 352667798][   47779] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:03.180 +0000 [ 352667798][   47779] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:59:13.236 +0000 [ 352677854][   47780] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:13.237 +0000 [ 352677855][   47780] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:59:23.292 +0000 [ 352687910][   47781] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:23.292 +0000 [ 352687910][   47781] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:59:33.352 +0000 [ 352697970][   47782] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:33.352 +0000 [ 352697970][   47782] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:59:43.414 +0000 [ 352708032][   47783] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:43.414 +0000 [ 352708032][   47783] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:59:53.474 +0000 [ 352718092][   47784] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:59:53.474 +0000 [ 352718092][   47784] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
